Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Section)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	School	Class
388	assign-filtered	e016df4fbffdbcb035574e3f1b57e2cc	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:15	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					338	Reposition Box	PosX: 2046; PosY: 2090						CMU	Intro to Philosophy - Harrell
389	assign-filtered	fbf4e5bd5e226ea0cce289d95e941d34	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:17	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					287	Reposition Box	PosX: 2441; PosY: 2402						CMU	Intro to Philosophy - Harrell
390	assign-filtered	cfadb31b9134c629f1434d46ba56fc39	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:20	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					287	Reposition Box	PosX: 2619.4000244140625; PosY: 2422.1875						CMU	Intro to Philosophy - Harrell
391	assign-filtered	063a76a8527bf021e51a07a93e343929	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:22	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					323	Reposition Box	PosX: 2363.4000244140625; PosY: 2273.5999908447266						CMU	Intro to Philosophy - Harrell
392	assign-filtered	c304f0b4395f54725b11103cb5a9fe5b	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:24	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					323	Reposition Box	PosX: 2286; PosY: 2298.987503051758						CMU	Intro to Philosophy - Harrell
393	assign-filtered	a76499bbb9252c7c34bfd644ac76c104	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:30	US/Eastern	6	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					381	Reposition Box	PosX: 2313; PosY: 1860.9875030517578						CMU	Intro to Philosophy - Harrell
394	assign-filtered	dbc531877ad98b5ac7c3530d75b5f35e	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:32	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					381	Reposition Box	PosX: 2295.4000244140625; PosY: 1860.6125030517578						CMU	Intro to Philosophy - Harrell
395	assign-filtered	02c75c3c5c4751b0691facf3910a274c	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:48:35	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					361	Reposition Box	PosX: 2579.4000244140625; PosY: 2091.2124938964844						CMU	Intro to Philosophy - Harrell
396	assign-filtered	b37d33f0855af681a9f416c669e02465	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:49:31	US/Eastern	28	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					439	Create Relation							CMU	Intro to Philosophy - Harrell
397	assign-filtered	55931a2ce6561a14c944ca5d9c8e392c	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:49:31	US/Eastern	28	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					440	Create Relation							CMU	Intro to Philosophy - Harrell
398	assign-filtered	ccd51f4baeacff2b4b266041d8970786	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:50:11	US/Eastern	40	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					449	Create Relation							CMU	Intro to Philosophy - Harrell
399	assign-filtered	c83c4c163dd646a133ccfc70988c53f3	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:50:34	US/Eastern	23	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					454	Create Relation							CMU	Intro to Philosophy - Harrell
400	assign-filtered	69e1268869db69372b47f435783e681f	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:51:20	US/Eastern	46	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					468	Create Relation							CMU	Intro to Philosophy - Harrell
401	assign-filtered	7ca1045dce231bd8706813c4810ba2d3	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:51:34	US/Eastern	14	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					471	Create Relation							CMU	Intro to Philosophy - Harrell
402	assign-filtered	9fc2286e16c423e8dc6906688615db3e	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:51:45	US/Eastern	11	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					477	Create Relation							CMU	Intro to Philosophy - Harrell
403	assign-filtered	3e0847e3e9689017874f3b786ad00e8d	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:52:08	US/Eastern	11.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					489	Create Relation							CMU	Intro to Philosophy - Harrell
404	assign-filtered	753e86c35d1b0414231f1abd46a8e26f	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:52:08	US/Eastern	11.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					490	Create Relation							CMU	Intro to Philosophy - Harrell
405	assign-filtered	040e42c51232efcfaf2996b5a16a3eed	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:52:13	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					476	Delete Relation							CMU	Intro to Philosophy - Harrell
406	assign-filtered	bcdb0d75f1cd7276b8da2a731c378a9e	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:53:09	US/Eastern	56	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					502	Create Relation							CMU	Intro to Philosophy - Harrell
407	assign-filtered	268c14628e02b746d2c8537922e5e991	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:56:32	US/Eastern	203	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					381	Reposition Box	PosX: 3770.1260986328125; PosY: 1948.5990905761719						CMU	Intro to Philosophy - Harrell
408	assign-filtered	cbd73647f0c80cc794cdf99d02821854	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:56:34	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					338	Reposition Box	PosX: 4353.7823486328125; PosY: 2138.4024047851562						CMU	Intro to Philosophy - Harrell
409	assign-filtered	8a4db85eb1b7fc67488115a390ec83d2	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:56:39	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					361	Reposition Box	PosX: 4147.171142578125; PosY: 2387.878387451172						CMU	Intro to Philosophy - Harrell
410	assign-filtered	fe88ce924c598281f3fabe2aa7039bea	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:56:43	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					381	Reposition Box	PosX: 3700.161376953125; PosY: 1926.7725219726562						CMU	Intro to Philosophy - Harrell
411	assign-filtered	53c196dd373557d010f141b05f0c84a6	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:56:56	US/Eastern	13	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					338	Reposition Box	PosX: 4209.3438720703125; PosY: 1973.191421508789						CMU	Intro to Philosophy - Harrell
412	assign-filtered	e42a9956fb3545782f8b940a1febcca8	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:56:57	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					338	Reposition Box	PosX: 4161.327392578125; PosY: 1970.1846923828125						CMU	Intro to Philosophy - Harrell
413	assign-filtered	006bf1a2662d6ebc1b546d9ea655ce45	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:57:02	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					361	Reposition Box	PosX: 3655.20947265625; PosY: 2247.3648681640625						CMU	Intro to Philosophy - Harrell
414	assign-filtered	82068bffe7a4a4d54514a04544750c34	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:57:07	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					338	Reposition Box	PosX: 4040.7792358398438; PosY: 2311.6261291503906						CMU	Intro to Philosophy - Harrell
415	assign-filtered	0d18f8fab9d2c37997450ca61c5b8c7d	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 14:58:24	US/Eastern	77	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					562	Create Relation							CMU	Intro to Philosophy - Harrell
416	assign-filtered	cdb8523685cea817ed16b787679d1e1b	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:00:41	US/Eastern	68.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					593	Create Relation							CMU	Intro to Philosophy - Harrell
417	assign-filtered	b68a43ebbdf551fb703498aea20a2598	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:00:41	US/Eastern	68.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					594	Create Relation							CMU	Intro to Philosophy - Harrell
418	assign-filtered	81e9da3644ad3f295cba5951eeaf7af8	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:01:20	US/Eastern	39	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					603	Create Relation							CMU	Intro to Philosophy - Harrell
419	assign-filtered	4ce389374b0a1c138063490a5e0b82ff	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:01:49	US/Eastern	29	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					608	Create Relation							CMU	Intro to Philosophy - Harrell
420	assign-filtered	2aff0c8622250a5a7721c436f4aba652	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:03:06	US/Eastern	77	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					624	Create Relation							CMU	Intro to Philosophy - Harrell
421	assign-filtered	a78a61338f02140c787a3c7632e21921	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:03:32	US/Eastern	26	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					636	Create Relation							CMU	Intro to Philosophy - Harrell
422	assign-filtered	c9653774a4d90cf6c14c4fd7d0fabe6c	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:04:12	US/Eastern	40	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					649	Create Relation							CMU	Intro to Philosophy - Harrell
423	assign-filtered	83cbda2ac998d526028483d13650a1b7	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:04:34	US/Eastern	11	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					657	Create Relation							CMU	Intro to Philosophy - Harrell
424	assign-filtered	2d66edaf7763f7af81557bbd678552a1	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:04:34	US/Eastern	11	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					658	Create Relation							CMU	Intro to Philosophy - Harrell
425	assign-filtered	a414e3031553692c652e5c1531628cce	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:04:42	US/Eastern	2.667	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					648	Delete Relation							CMU	Intro to Philosophy - Harrell
426	assign-filtered	8d10b9f438cc8235c2269ddd49cb555b	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:04:42	US/Eastern	2.667	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					667	Create Relation							CMU	Intro to Philosophy - Harrell
427	assign-filtered	74c89a7b9340e85052d7dd5e6d599898	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:04:42	US/Eastern	2.667	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					668	Create Relation							CMU	Intro to Philosophy - Harrell
428	assign-filtered	e99b5008f1f1899adc509c4a1db8b43b	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:05:26	US/Eastern	44	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					656	Delete Relation							CMU	Intro to Philosophy - Harrell
429	assign-filtered	995a448e32d3e4542e451c901c0eda27	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:14	US/Eastern	48	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					484	Reposition Box	PosX: 3263.601318359375; PosY: 1899.9084167480469						CMU	Intro to Philosophy - Harrell
430	assign-filtered	956b3e1e19b593483096ea643f9b5e22	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:21	US/Eastern	7	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					445	Reposition Box	PosX: 3428.6239013671875; PosY: 2441.2379760742188						CMU	Intro to Philosophy - Harrell
431	assign-filtered	bf6e632c1e751e7f62443d0fc5c774ba	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:23	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					680	Reposition Box	PosX: 3208.6509399414062; PosY: 2644.198944091797						CMU	Intro to Philosophy - Harrell
432	assign-filtered	fad1e75b8001cad67cfea6a971292d02	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:25	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					423	Reposition Box	PosX: 2990.6343994140625; PosY: 2574.2349853515625						CMU	Intro to Philosophy - Harrell
433	assign-filtered	f38082a6bbfa7c3443f163630d759d19	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:26	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					423	Reposition Box	PosX: 2915; PosY: 2499.9947509765625						CMU	Intro to Philosophy - Harrell
434	assign-filtered	58a8fbe67639332e1f9db0c4f2ef7012	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:28	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					423	Reposition Box	PosX: 2942.9841918945312; PosY: 2477.0030212402344						CMU	Intro to Philosophy - Harrell
435	assign-filtered	1c835500752355db5dcc4286945af9b4	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:30	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					680	Reposition Box	PosX: 3197.0015258789062; PosY: 2488.031524658203						CMU	Intro to Philosophy - Harrell
436	assign-filtered	fbdf69438a51a5554289584fa048b0c3	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:33	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					423	Reposition Box	PosX: 2979.0308227539062; PosY: 2208.4752197265625						CMU	Intro to Philosophy - Harrell
437	assign-filtered	8b8632a30cb187316a7aef646329846f	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:36	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					680	Reposition Box	PosX: 3222.6531372070312; PosY: 2260.1838989257812						CMU	Intro to Philosophy - Harrell
438	assign-filtered	c0050facc1bf7cbedc1fc03841136942	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:40	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					445	Reposition Box	PosX: 3468.6470947265625; PosY: 2169.729736328125						CMU	Intro to Philosophy - Harrell
439	assign-filtered	a3fb7127210cbd5fe99cc3ddfea2e76d	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:42	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					680	Reposition Box	PosX: 3226.9924926757812; PosY: 2233.5172729492188						CMU	Intro to Philosophy - Harrell
440	assign-filtered	ae89c6a4561688a2792016af2104c87a	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:47	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					381	Reposition Box	PosX: 3816.96923828125; PosY: 1898.0337829589844						CMU	Intro to Philosophy - Harrell
441	assign-filtered	5d7a672adef46c10a1abd57f0ce8747c	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:49	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					361	Reposition Box	PosX: 3687.7327880859375; PosY: 2208.1111450195312						CMU	Intro to Philosophy - Harrell
442	assign-filtered	85e5bcee870dc5405aa74db328ac4f08	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:06:52	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					338	Reposition Box	PosX: 4072.869384765625; PosY: 2219.43994140625						CMU	Intro to Philosophy - Harrell
443	assign-filtered	8118824af9cdae37685aa7c1e08333fb	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:17:11	US/Eastern	.	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					713	Create Relation							CMU	Intro to Philosophy - Harrell
444	assign-filtered	1632efe03439df530e842b2160694f46	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:17:11	US/Eastern	.	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					714	Create Relation							CMU	Intro to Philosophy - Harrell
445	assign-filtered	855ea9524d431900084a43146d382031	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:17:48	US/Eastern	37	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					719	Create Relation							CMU	Intro to Philosophy - Harrell
446	assign-filtered	cdb00007f9503a570d79d1f928bd36c8	Stu_53aa29ca202f515b7fe3faee98e2814d	7A18B2D97BFDEABDE3E5AFEB160F718D1392534151	2016-01-29 15:18:44	US/Eastern	56	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:46:34					730	Create Relation							CMU	Intro to Philosophy - Harrell
447	assign-filtered	52b7436e2ac1657e2c54b3e7b470e410	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:40:44	US/Eastern	0	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					290	Create Box							CMU	Intro to Philosophy - Harrell
448	assign-filtered	0c31fba59971504c2d6c653854d6c8a0	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:40:49	US/Eastern	5	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					290	Modify Text	There are no miracles						CMU	Intro to Philosophy - Harrell
449	assign-filtered	c10bb6d21abb925041ad1bb0c5d92a7c	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:40:58	US/Eastern	9	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					296	Create Box							CMU	Intro to Philosophy - Harrell
450	assign-filtered	5d92442eb90aa8cdd9eca9648c775088	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:36	US/Eastern	38	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					296	Modify Text	You can either lie about a miracle or actually witness a miracle						CMU	Intro to Philosophy - Harrell
451	assign-filtered	5c4883d7b38559ff64e3de02b195b977	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:41	US/Eastern	5	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					296	Reposition Box	PosX: 2164.9851837158203; PosY: 2453.0283203125						CMU	Intro to Philosophy - Harrell
452	assign-filtered	5c0f50efb8958f46802e8da5c1208aaf	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:47	US/Eastern	6	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					308	Create Box							CMU	Intro to Philosophy - Harrell
453	assign-filtered	f397710c1484ea54f1249325d58f7cc1	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:53	US/Eastern	6	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					308	Modify Text							CMU	Intro to Philosophy - Harrell
454	assign-filtered	b74c7c19365b16e7c8abb8775e4004be	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:55	US/Eastern	2	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					308	Delete Box							CMU	Intro to Philosophy - Harrell
455	assign-filtered	10b296308ca61053a1106108d1b73525	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:58	US/Eastern	3	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					314	Create Box							CMU	Intro to Philosophy - Harrell
456	assign-filtered	bdbecb6a911320cd2f5a1aca7a0b2973	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:41:59	US/Eastern	1	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					314	Reposition Box	PosX: 2218.0617599487305; PosY: 2318.003936767578						CMU	Intro to Philosophy - Harrell
457	assign-filtered	c1c412ab21358d49d086702cd2574d70	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:14	US/Eastern	15	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					314	Modify Text	It is always reasonable to accept the mo						CMU	Intro to Philosophy - Harrell
458	assign-filtered	d3455f2230e7928193219598bc630cd4	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:18	US/Eastern	4	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					320	Create Box							CMU	Intro to Philosophy - Harrell
459	assign-filtered	b31916756088ffdf6527646ff5a79d55	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:27	US/Eastern	9	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					320	Modify Text	You should always accept the more likely of the options.						CMU	Intro to Philosophy - Harrell
460	assign-filtered	ddaf40595aeefe5aa2f559c4b3ddea4b	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:30	US/Eastern	3	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					314	Delete Box							CMU	Intro to Philosophy - Harrell
461	assign-filtered	899dbfef2c194303484d76d6baedfffb	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:33	US/Eastern	3	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					320	Reposition Box	PosX: 2334.0005645751953; PosY: 2442.9093627929688						CMU	Intro to Philosophy - Harrell
462	assign-filtered	9485fffdb5f6591cda039c9b98b48833	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:39	US/Eastern	6	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					296	Reposition Box	PosX: 2107.5763874053955; PosY: 2447.0408935546875						CMU	Intro to Philosophy - Harrell
463	assign-filtered	7d97a98e8b9e0b94059436859d26b18b	Stu_5db45ad5243332b4307ff629ef9dd685	DB3179BE6063631CCB3797FCCA7A4F1F246816086	2016-01-29 14:42:41	US/Eastern	2	ATTEMPT				01	Assign01-gA	1	2016-01-29 14:40:44					320	Reposition Box	PosX: 2302.984603881836; PosY: 2446.8798828125						CMU	Intro to Philosophy - Harrell
